DateTime,Battery,F1_WS_100_0_A100L2/LK,F1_WS_100_0_A100L2/LK-STDev,F1_WS_100_0_A100L2/LK-Min,F1_WS_100_0_A100L2/LK-Max,F1_WS_100_0_A100L2/LK-TI30,F2_WS_100_180_A100L2/LK,F2_WS_100_180_A100L2/LK-STDev,F2_WS_100_180_A100L2/LK-Min,F2_WS_100_180_A100L2/LK-Max,F2_WS_100_180_A100L2/LK-TI30,F3_WS_80_180_A100L2/LK,F3_WS_80_180_A100L2/LK-STDev,F3_WS_80_180_A100L2/LK-Min,F3_WS_80_180_A100L2/LK-Max,F4_WS_50_180_A100L2/LK,F4_WS_50_180_A100L2/LK-STDev,F4_WS_50_180_A100L2/LK-Min,F4_WS_50_180_A100L2/LK-Max,F5_WS_10_180_A100L2/LK,F5_WS_10_180_A100L2/LK-STDev,F5_WS_10_180_A100L2/LK-Min,F5_WS_10_180_A100L2/LK-Max,A1_WD_98_0_200M,A1_WD_98_0_200M-STDev,A1_WD_98_0_200M-Min,A1_WD_98_0_200M-Max,A2_WD_78_0_200M,A2_WD_78_0_200M-STDev,A2_WD_78_0_200M-Min,A2_WD_78_0_200M-Max,A3_WD_48_0_200M,A3_WD_48_0_200M-STDev,A3_WD_48_0_200M-Min,A3_WD_48_0_200M-Max,A4_V_10_0_VOLTS,A4_V_10_0_VOLTS-STDev,A4_V_10_0_VOLTS-Min,A4_V_10_0_VOLTS-Max,A5_PR_10_0_Setra276_600-1100_12V,A5_PR_10_0_Setra276_600-1100_12V-STDev,A5_PR_10_0_Setra276_600-1100_12V-Min,A5_PR_10_0_Setra276_600-1100_12V-Max,A6_RAD_12_0_THERMOPILE,A6_RAD_12_0_THERMOPILE-STDev,A6_RAD_12_0_THERMOPILE-Min,A6_RAD_12_0_THERMOPILE-Max,A7_V_10_0_VOLTS,A7_V_10_0_VOLTS-STDev,A7_V_10_0_VOLTS-Min,A7_V_10_0_VOLTS-Max
2021-11-17 21:00,12.800,8.5500,0.44000,7.6000,9.7300,0.038000,8.6070,0.48600,7.0800,10.020,0.042000,8.1790,0.34400,7.2900,9.1100,7.1590,0.47400,6.0800,8.3000,3.7720,0.67800,2.1100,5.2500,38.670,3.2700,28.130,61.880,39.020,3.4400,28.130,61.880,23.550,4.5100,9.8400,36.560,26.174,0.050000,26.064,26.260,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 21:10,12.800,8.5420,0.45200,7.2900,10.130,0.038000,8.5990,0.48600,7.1900,9.9200,0.042000,8.1680,0.38800,7.1800,9.6200,7.1750,0.52800,5.6700,8.5100,3.9110,0.63800,2.2100,5.5500,38.670,3.1700,28.130,60.470,39.020,4.0300,15.470,71.720,24.260,4.5400,4.2200,37.970,26.174,0.050000,26.113,26.284,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 21:20,12.800,8.6950,0.54900,6.6800,10.240,0.052000,8.7790,0.55800,7.2900,10.330,0.051000,8.0290,0.49700,6.2700,9.2200,6.8860,0.63800,5.3700,8.3000,3.9760,0.77400,1.8100,5.7600,39.380,3.8200,28.130,57.660,39.020,4.4600,26.720,57.660,22.850,4.7600,9.8400,42.190,26.237,0.056000,26.113,26.382,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 21:30,12.800,8.2060,0.68800,5.4600,9.8300,0.061000,8.2830,0.71000,5.4600,9.8200,0.065000,7.2320,0.60500,5.3600,8.7100,6.0750,0.67100,4.9600,8.2000,3.4070,0.69400,1.5000,4.8500,37.270,4.6800,21.090,66.090,37.970,5.8100,21.090,63.280,23.200,6.2200,4.2200,40.780,26.054,0.061000,25.942,26.187,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 21:40,12.800,8.0530,0.56800,6.8900,9.6300,0.056000,8.1440,0.55800,6.9800,9.4200,0.053000,7.0440,0.60500,5.8600,8.6100,5.4490,0.49600,4.0500,6.9900,2.2070,0.62100,1.2000,4.0400,33.400,3.9500,18.280,43.590,33.400,5.7000,18.280,59.060,17.230,6.0000,354.38,32.340,25.912,0.066000,25.796,26.064,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 21:50,12.800,8.1680,0.49700,6.7800,9.5200,0.048000,8.2580,0.52800,6.8800,9.9200,0.050000,7.1670,0.49700,5.7600,8.8100,5.8330,0.48500,4.4500,7.1900,2.3980,0.65400,1.3000,4.3400,32.340,3.6800,21.090,46.410,33.050,4.2900,21.090,52.030,17.580,4.6000,358.59,28.130,25.793,0.050000,25.674,25.894,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 22:00,12.800,8.9400,0.38800,8.0000,9.8300,0.032000,9.0290,0.40100,8.2000,10.020,0.032000,7.8820,0.40200,6.8800,8.8100,6.4620,0.35800,5.7700,7.7000,3.3770,0.61200,2.0100,4.8500,31.990,2.2100,23.910,37.970,33.400,2.8300,23.910,40.780,22.850,3.3300,14.060,33.750,25.697,0.043000,25.625,25.820,,0.0000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 22:10,12.800,9.4750,0.32800,8.6100,10.240,0.030000,9.6020,0.34400,8.7100,10.330,0.032000,8.4270,0.49700,7.1800,9.7200,6.8670,0.58500,5.2600,8.3000,3.6470,0.62900,1.8100,5.4500,33.050,2.3000,25.310,43.590,35.160,3.4400,22.500,47.810,24.610,4.9900,8.4400,47.810,25.733,0.079000,25.625,25.918,,0.0000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 22:20,12.800,9.5620,0.47500,7.9000,10.640,0.040000,9.6910,0.48600,7.9000,10.840,0.042000,8.5750,0.59600,6.7800,9.9300,7.1780,0.60300,5.7700,8.6100,4.2720,0.67800,2.5200,5.9600,32.700,2.9400,21.090,42.190,34.450,4.2500,19.690,49.220,23.550,5.0300,4.2200,40.780,25.976,0.066000,25.820,26.113,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 22:30,12.800,9.3690,0.57700,8.0000,11.150,0.042000,9.4900,0.58600,8.4000,11.340,0.046000,8.3700,0.65600,6.4700,10.330,6.9270,0.56700,5.6700,8.6100,4.2400,0.67800,2.6200,6.0600,32.700,3.7100,18.280,49.220,35.510,4.5600,21.090,50.630,24.960,5.6300,1.4100,43.590,26.019,0.056000,25.942,26.138,,0.0000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 22:40,12.800,10.626,0.57700,8.5100,11.960,0.042000,10.779,0.59500,9.0100,12.150,0.040000,9.7480,0.65600,8.3000,11.450,8.1710,0.98200,5.4700,10.430,4.7320,0.90800,2.6200,7.6800,31.640,3.1300,22.500,45.000,33.750,4.2900,19.690,56.250,23.550,6.3400,1.4100,47.810,26.243,0.086000,26.040,26.406,,0.0000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 22:50,12.800,10.719,0.59600,9.0200,11.860,0.042000,10.893,0.60400,9.2100,12.150,0.042000,9.7890,0.71900,8.1000,11.450,8.3890,0.89600,6.1800,10.530,5.4640,0.86500,3.6300,7.7800,33.050,3.7100,21.090,46.410,36.210,5.0400,18.280,53.440,27.070,6.3700,4.2200,47.810,26.531,0.097000,26.309,26.748,,0.0000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 23:00,12.800,10.435,0.61400,8.5100,11.660,0.044000,10.607,0.63800,8.5000,11.750,0.044000,9.7350,0.68000,8.0000,11.250,8.3970,0.80800,6.5800,10.530,5.5300,0.93700,3.1200,7.9800,34.450,2.9600,23.910,43.590,37.970,4.5600,23.910,56.250,28.830,5.4600,12.660,46.410,26.629,0.043000,26.577,26.724,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 23:10,12.800,10.122,0.51900,8.5100,11.350,0.040000,10.283,0.51800,8.5000,11.550,0.042000,9.3010,0.58700,7.5900,10.430,8.1610,0.62100,6.8900,10.230,5.3880,0.84000,3.1200,7.8800,32.700,2.5100,22.500,42.190,36.560,3.2500,25.310,46.410,29.180,4.2300,14.060,42.190,26.495,0.086000,26.382,26.699,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 23:20,12.800,10.471,0.44000,9.0200,11.350,0.034000,10.632,0.43900,9.2100,11.550,0.034000,9.5650,0.55900,8.3000,11.140,8.1960,0.64600,6.3800,10.030,5.2220,0.83400,3.2300,7.1700,33.750,2.6100,25.310,49.220,37.620,3.6800,26.720,52.030,29.530,4.7600,12.660,50.630,26.296,0.079000,26.187,26.504,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 23:30,12.800,10.588,0.31100,9.3200,11.560,0.026000,10.724,0.35900,9.2100,11.850,0.028000,9.8000,0.49700,7.7900,10.940,8.6750,0.67900,5.6700,10.130,5.6710,0.82700,3.8300,7.5800,35.860,2.3000,22.500,43.590,40.080,4.2200,26.720,63.280,31.990,5.1900,15.470,59.060,26.159,0.050000,26.113,26.284,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 23:40,12.800,10.752,0.63900,8.3100,12.060,0.050000,10.863,0.68700,8.6100,12.360,0.051000,9.1920,1.0980,5.7600,11.250,7.9920,0.94800,5.3700,9.9300,5.8480,0.87100,3.3300,7.9800,38.670,4.4300,7.0300,60.470,43.240,7.2200,26.720,71.720,34.100,8.0800,2.8100,64.690,26.138,0.035000,26.040,26.260,,0.10000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-17 23:50,12.800,10.591,0.74800,8.2100,11.960,0.061000,10.702,0.77500,7.7900,12.050,0.063000,9.2950,1.1320,5.7600,11.450,8.2800,0.98700,5.7700,10.740,5.8320,0.87100,3.5300,8.0900,38.670,5.0500,23.910,64.690,42.190,7.7100,19.690,82.970,32.340,7.4900,9.8400,59.060,26.103,0.050000,26.016,26.260,,0.0000,,,0.0000,0.0000,0.0000,0.0000,4.9990,0.0000,4.9990,4.9990
2021-11-18 00:00,12.800,9.4200,1.1070,6.2800,11.560,0.095000,9.5170,1.1300,6.6800,12.050,0.099000,7.7120,1.3080,4.9500,10.540,7.3490,1.1750,4.8600,9.8200,5.5590,0.79400,3.7300,7.2800,41.480,7.7600,1.4100,74.530,45.350,9.7300,16.880,78.750,34.450,8.6100,8.4400,64.690,26.031,0.050000,25.942,26.162,,0.10000,,,0.20000,0.0000,0.0000,0.20000,4.9990,0.0000,4.9990,4.9990
2021-11-18 00:10,12.800,8.9210,1.1360,5.8700,11.250,0.10500,9.0540,1.1580,6.1700,11.340,0.10700,7.3280,1.2580,3.9300,10.540,6.9630,0.92000,4.8600,9.3200,5.7550,0.84700,3.7300,7.4800,41.840,8.4500,0.0000,75.940,46.760,10.430,23.910,92.810,36.210,8.7200,9.8400,63.280,26.011,0.035000,25.942,26.113,,0.10000,,,0.20000,0.0000,0.0000,0.20000,4.9990,0.0000,4.9990,4.9990
2021-11-18 00:20,12.800,8.2720,1.2270,5.0600,10.640,0.12300,8.4220,1.2430,5.3600,11.140,0.11900,6.7030,1.2230,4.3400,10.740,5.9960,0.84700,4.4500,8.3000,5.4260,0.81400,3.2300,7.2800,42.890,9.4800,8.4400,81.560,48.160,10.070,18.280,78.750,38.670,8.3800,5.6300,61.880,26.025,0.035000,25.942,26.138,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 00:30,12.800,7.9530,1.2140,5.6700,10.440,0.12300,8.1110,1.2470,5.5600,10.430,0.12700,6.4430,0.92800,4.8500,8.7100,5.3700,0.70200,4.1500,7.7000,4.9040,0.70100,3.2300,6.4700,42.540,9.0400,15.470,70.310,47.810,10.340,19.690,74.530,39.730,8.1900,7.0300,59.060,26.042,0.050000,25.942,26.138,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 00:40,12.800,8.2060,1.1640,5.6700,10.540,0.11700,8.3810,1.1850,5.9700,10.940,0.11500,6.5770,1.0160,4.3400,10.030,5.8050,0.81500,4.1500,8.2000,5.2110,0.71700,3.5300,7.7800,43.240,8.8600,16.880,70.310,48.160,9.4000,18.280,81.560,39.730,8.9800,7.0300,70.310,26.042,0.050000,25.942,26.162,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 00:50,12.800,8.7110,1.1870,6.3800,10.950,0.11500,8.9610,1.2030,6.3700,11.240,0.10900,7.2270,1.0930,5.0500,9.9300,6.2490,0.73200,4.6600,8.0000,4.9940,0.69400,3.6300,6.4700,46.050,7.1400,16.880,67.500,51.680,8.4800,25.310,75.940,45.000,6.2500,21.090,66.090,26.011,0.035000,25.942,26.138,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 01:00,12.800,8.9210,1.1500,6.0700,10.840,0.091000,9.1760,1.1670,6.1700,11.040,0.093000,7.5920,1.2620,4.7500,10.130,6.3150,0.94800,4.2500,8.5100,4.9720,0.73100,3.5300,6.5700,46.760,7.3900,18.280,78.750,52.030,8.8400,15.470,71.720,43.950,6.6200,21.090,66.090,25.959,0.056000,25.796,26.064,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 01:10,12.800,7.9530,1.0780,5.6700,10.130,0.11700,8.1190,1.1300,5.6700,10.330,0.12300,6.2800,1.0060,4.4400,8.6100,5.6940,0.69400,4.0500,7.3900,4.8190,0.63800,3.3300,6.4700,43.950,9.2700,18.280,87.190,49.220,10.870,14.060,90.000,40.080,8.6000,12.660,66.090,25.817,0.050000,25.747,25.918,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 01:20,12.800,7.8680,1.1270,5.1600,10.640,0.12500,8.0510,1.1720,5.2600,11.550,0.12500,6.3890,1.0830,4.2400,9.2200,5.3970,0.55700,4.0500,6.6800,4.8930,0.64600,3.1200,7.0700,45.000,9.2400,8.4400,75.940,49.920,10.000,16.880,94.220,42.190,8.1000,4.2200,63.280,25.761,0.035000,25.698,25.845,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 01:30,12.800,7.7400,1.0320,4.6500,10.240,0.11100,7.8740,1.0760,4.9600,10.430,0.11500,5.9300,0.98400,3.9300,8.8100,5.2750,0.61200,3.8500,6.7800,4.9470,0.70900,3.2300,6.7700,44.650,9.4700,7.0300,71.720,49.220,10.460,7.0300,82.970,41.480,8.5200,5.6300,64.690,25.723,0.043000,25.649,25.820,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 01:40,12.800,7.6960,1.0320,5.1600,9.7300,0.12100,7.9290,1.1010,5.8700,10.130,0.12500,6.0010,0.93900,4.0400,8.2000,5.4600,0.61200,4.1500,7.4900,4.6640,0.69400,3.2300,6.3600,46.410,9.3900,16.880,78.750,50.630,10.600,21.090,84.380,42.890,7.8600,7.0300,67.500,25.674,0.043000,25.576,25.796,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 01:50,12.800,8.4300,1.0580,5.5700,10.440,0.10300,8.6320,1.1060,5.7700,10.430,0.10500,6.9810,0.98400,4.9500,9.1100,5.7180,0.63800,4.3500,7.7000,4.9230,0.59400,3.5300,6.4700,47.110,7.6900,19.690,68.910,52.380,9.3400,23.910,77.340,43.590,7.2800,18.280,77.340,25.674,0.035000,25.601,25.771,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 02:00,12.800,8.2800,1.1270,5.9700,10.340,0.11500,8.5030,1.1200,5.8700,10.630,0.11500,6.7160,1.0320,4.7500,9.7200,5.7130,0.62100,4.5600,7.8000,4.9200,0.67000,3.3300,6.8700,45.700,7.8500,18.280,68.910,50.630,9.2700,18.280,81.560,43.240,7.6800,18.280,70.310,25.704,0.035000,25.625,25.796,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 02:10,12.800,8.5040,1.0730,5.9700,10.440,0.11100,8.7380,1.0860,6.1700,10.840,0.10900,6.8230,1.0930,4.5400,9.3200,5.7400,0.61200,4.5600,8.0000,5.0910,0.57600,3.7300,6.3600,46.410,7.1700,12.660,71.720,50.630,9.6000,18.280,78.750,42.890,7.4000,15.470,63.280,25.669,0.035000,25.625,25.771,,0.10000,,,0.30000,0.0000,0.0000,0.30000,4.9990,0.0000,4.9990,4.9990
2021-11-18 02:20,12.800,8.7110,1.0320,5.8700,10.540,0.10700,8.9910,0.99900,6.2700,10.840,0.10100,6.8360,1.1120,4.5400,9.5200,5.7070,0.70900,4.2500,7.2900,5.0040,0.62900,3.6300,6.4700,46.410,7.6000,21.090,68.910,50.630,9.7500,21.090,95.630,42.890,7.8100,4.2200,67.500,25.669,0.043000,25.625,25.771,,0.10000,,,0.30000,0.80000,0.0000,3.3000,4.9990,0.0000,4.9990,4.9990
2021-11-18 02:30,12.800,8.3510,1.2270,5.7700,10.950,0.13500,8.5360,1.2810,6.1700,11.040,0.13500,6.6640,1.0370,4.5400,9.9300,5.7860,0.78800,4.1500,8.0000,5.2440,0.68600,3.5300,7.2800,44.650,8.7200,11.250,70.310,48.160,10.320,12.660,81.560,40.430,8.2000,12.660,66.090,25.723,0.056000,25.625,25.820,,0.10000,,,11.700,4.8000,3.3000,22.000,4.9990,0.0000,4.9990,4.9990
2021-11-18 02:40,12.800,8.2470,1.1070,5.1600,10.640,0.11500,8.3260,1.1810,5.2600,10.630,0.12100,6.4240,1.0730,4.8500,9.6200,5.9420,0.84100,4.5600,8.1000,5.3880,0.71700,3.4300,6.9700,43.590,9.2000,11.250,73.130,47.110,11.240,11.250,81.560,39.730,8.9000,5.6300,67.500,25.857,0.050000,25.771,25.942,,0.10000,,,31.000,3.7000,22.000,35.800,4.9990,0.0000,4.9990,4.9990
2021-11-18 02:50,12.800,8.1790,1.1120,5.4600,10.540,0.11300,8.3320,1.1300,5.8700,10.430,0.11300,6.7110,1.1170,4.6500,9.3200,6.0450,0.80800,4.3500,8.4100,5.5760,0.87100,3.5300,7.9800,42.890,8.6900,16.880,73.130,46.410,10.450,14.060,73.130,39.020,9.0900,9.8400,67.500,25.953,0.056000,25.820,26.064,,0.10000,,,30.100,0.80000,28.500,30.900,4.9990,0.0000,4.9990,4.9990
2021-11-18 03:00,12.800,7.8900,1.0880,5.3600,10.130,0.12100,7.9750,1.1530,4.9600,10.230,0.12900,6.7140,1.0880,4.5400,9.2200,6.1290,0.99800,4.2500,9.6200,5.6930,0.89600,3.7300,7.8800,43.590,8.9300,21.090,71.720,46.760,10.480,11.250,78.750,39.380,9.3400,348.75,70.310,26.089,0.061000,25.967,26.260,,0.10000,,,48.200,9.7000,30.900,58.600,4.9990,0.0000,4.9990,4.9990
2021-11-18 03:10,12.800,8.2640,1.1600,5.5700,10.340,0.083000,8.3560,1.1760,5.3600,10.530,0.089000,7.5210,1.2140,5.0500,10.130,7.1210,1.0900,5.0600,9.5200,5.6550,0.89600,3.3300,7.5800,40.430,7.1900,19.690,64.690,42.890,8.1700,19.690,73.130,33.750,7.4400,7.0300,67.500,26.248,0.066000,26.138,26.382,,0.10000,,,64.500,2.6000,58.600,67.500,4.9990,0.0000,4.9990,4.9990
2021-11-18 03:20,12.900,8.1950,1.1310,5.4600,10.440,0.099000,8.2560,1.1670,5.6700,10.630,0.10300,7.5980,1.1550,4.7500,10.030,7.2130,0.92600,5.1600,9.3200,5.5680,0.95400,3.5300,7.8800,40.780,7.9100,19.690,64.690,43.950,9.0300,14.060,75.940,34.100,7.7200,11.250,64.690,26.406,0.043000,26.309,26.504,,0.10000,,,71.800,4.4000,66.700,82.200,4.9990,0.0000,4.9990,4.9990
2021-11-18 03:30,12.900,6.5610,1.0320,4.2500,8.8100,0.12700,6.6810,1.0460,4.2500,9.3200,0.12900,5.9000,0.95600,3.9300,8.2000,5.9880,0.85300,4.0500,7.9000,5.2870,0.75300,3.1200,7.1700,42.190,8.7900,16.880,75.940,45.700,9.6100,16.880,73.130,35.510,8.9300,9.8400,64.690,26.483,0.043000,26.431,26.553,,0.10000,,,91.400,4.2000,82.200,96.000,4.9990,0.0000,4.9990,4.9990
2021-11-18 03:40,12.800,7.6250,0.91600,4.5500,9.5200,0.079000,7.7270,0.98800,4.7500,9.8200,0.085000,7.2950,1.1170,4.8500,9.7200,6.9980,0.98200,5.0600,9.5200,5.5350,0.96500,3.5300,7.7800,39.020,7.0600,19.690,63.280,41.480,8.2000,21.090,90.000,30.590,6.3000,11.250,57.660,26.537,0.035000,26.479,26.626,,0.10000,,,85.200,3.8000,79.800,92.800,4.9990,0.0000,4.9990,4.9990
2021-11-18 03:50,12.900,7.6770,1.0160,5.0600,10.030,0.10100,7.7490,1.0610,5.0600,10.130,0.10900,7.2380,1.0830,4.7500,9.4200,7.4200,1.1150,4.1500,9.9300,6.4220,0.99700,4.2400,8.6900,40.780,8.2500,12.660,73.130,45.000,9.3300,16.880,75.940,33.750,8.6200,4.2200,59.060,26.582,0.061000,26.479,26.724,,0.10000,,,102.70,7.4000,90.300,118.80,4.9990,0.0000,4.9990,4.9990
2021-11-18 04:00,12.900,7.5430,1.2090,4.8500,10.130,0.11300,7.6510,1.2510,4.6500,10.430,0.11700,7.1180,1.1500,5.0500,10.230,6.8240,1.1290,4.5600,9.5200,5.6250,0.89600,3.4300,7.8800,42.540,8.7400,18.280,71.720,45.700,9.2700,16.880,71.720,38.320,9.9900,12.660,66.090,26.806,0.086000,26.626,26.968,,0.10000,,,140.10,9.1000,118.80,148.10,4.9990,0.0000,4.9990,4.9990
2021-11-18 04:10,13.000,6.9590,1.4670,4.3500,10.440,0.11500,7.0670,1.5010,4.5500,10.630,0.11700,6.5910,1.3040,4.2400,10.540,6.2870,0.98200,4.3500,9.1100,5.7340,0.85900,3.6300,7.9800,45.700,9.2300,8.4400,68.910,50.270,10.040,21.090,90.000,43.590,8.4100,14.060,67.500,26.980,0.061000,26.846,27.090,,0.10000,,,152.30,20.600,131.80,201.80,4.9990,0.0000,4.9990,4.9990
2021-11-18 04:20,13.300,7.8600,1.1690,5.2600,10.640,0.10100,8.0160,1.1810,5.2600,10.730,0.099000,7.3550,1.1120,5.0500,10.740,6.6410,1.1800,4.3500,10.130,5.5950,0.87800,3.5300,7.9800,47.810,7.0800,16.880,67.500,51.680,8.7100,26.720,77.340,44.300,8.7700,15.470,67.500,27.267,0.11400,27.041,27.505,,0.10000,,,268.60,33.700,201.80,318.20,4.9990,0.0000,4.9990,4.9990
2021-11-18 04:30,13.500,7.2590,1.1410,5.1600,10.030,0.10500,7.3860,1.1580,5.2600,10.430,0.10500,6.7490,0.98400,4.7500,9.4200,6.2250,0.92600,4.1500,9.4200,5.2930,0.88400,3.5300,7.7800,48.520,9.1900,21.090,78.750,52.030,9.9300,16.880,75.940,41.840,9.6400,9.8400,71.720,27.778,0.18700,27.407,28.042,,0.20000,,,398.20,65.500,317.40,535.50,4.9990,0.0000,4.9990,4.9990
2021-11-18 04:40,13.600,8.3070,1.3160,5.7700,11.250,0.10100,8.4650,1.4240,5.5600,11.750,0.10700,8.0560,1.2960,5.4600,11.040,7.5750,1.2070,4.7600,10.940,6.3540,1.1240,3.8300,9.0000,48.870,8.8200,16.880,74.530,52.030,9.3400,18.280,75.940,45.000,8.5700,16.880,67.500,27.926,0.10900,27.725,28.164,,0.10000,,,393.80,36.600,353.20,501.30,4.9990,0.0000,4.9990,4.9990
2021-11-18 04:50,13.500,6.9080,1.3480,4.3500,10.340,0.10300,7.0290,1.3060,4.5500,10.530,0.099000,7.2680,1.1270,5.1500,10.230,7.2780,1.2200,4.7600,10.330,6.1060,1.1520,3.7300,8.7900,48.160,10.100,4.2200,66.090,55.200,9.1100,16.880,77.340,47.810,8.6100,14.060,70.310,28.102,0.13000,27.871,28.408,,0.10000,,,407.30,61.400,316.60,530.60,4.9990,0.0000,4.9990,4.9990
2021-11-18 05:00,13.500,6.8800,1.0420,4.0400,9.8300,0.10500,6.9830,1.0660,4.0400,9.9200,0.10300,6.8260,1.0110,4.2400,8.9100,6.8370,1.0750,4.5600,9.5200,5.4940,1.0600,3.3300,7.7800,45.000,10.900,8.4400,75.940,50.980,11.250,11.250,92.810,43.950,10.980,8.4400,91.410,28.271,0.097000,28.091,28.457,,0.10000,,,334.30,37.300,297.90,429.70,4.9990,0.0000,4.9990,4.9990
2021-11-18 05:10,13.600,7.7290,1.0000,5.0600,10.130,0.083000,7.9310,1.0150,5.4600,10.230,0.079000,7.0930,1.0730,4.6500,9.8200,6.7090,1.1340,4.3500,10.230,6.1200,0.96500,3.8300,8.2900,45.350,7.2000,7.0300,66.090,48.870,9.5600,22.500,75.940,43.590,9.4100,9.8400,73.130,28.271,0.15400,28.091,28.652,,0.10000,,,352.80,61.000,280.80,445.20,4.9990,0.0000,4.9990,4.9990
2021-11-18 05:20,13.700,7.5600,1.1070,5.0600,10.240,0.093000,7.6890,1.1300,5.2600,10.430,0.093000,7.2290,1.2050,4.4400,10.330,7.3410,1.1190,5.0600,9.7200,6.4220,1.1840,4.1400,9.6000,45.350,7.8100,14.060,68.910,50.270,9.1600,23.910,71.720,42.890,9.5400,18.280,67.500,28.689,0.090000,28.506,28.896,,0.10000,,,401.60,39.300,345.90,542.00,4.9990,0.0000,4.9990,4.9990
2021-11-18 05:30,13.500,7.0740,0.99500,4.8500,9.3200,0.085000,7.2040,0.97200,4.8500,9.6200,0.083000,7.1070,1.0220,4.3400,9.1100,7.1720,1.0700,5.0600,9.5200,6.2670,1.0500,3.7300,8.1900,49.220,10.400,2.8100,74.530,55.200,9.9800,16.880,75.940,48.870,9.3900,18.280,71.720,28.593,0.10300,28.384,28.774,,0.10000,,,301.80,18.700,274.30,345.90,4.9990,0.0000,4.9990,4.9990
2021-11-18 05:40,13.700,6.9160,0.91600,4.2500,8.9200,0.083000,7.0100,0.90300,4.3500,9.1100,0.079000,6.9570,0.92200,4.8500,8.9100,6.6770,0.94300,4.3500,8.6100,5.8150,0.99200,3.5300,8.0900,45.350,11.180,358.59,70.310,49.570,11.060,18.280,88.590,40.780,11.310,11.250,66.090,28.663,0.13900,28.408,28.896,,0.10000,,,310.50,38.300,271.80,400.40,4.9990,0.0000,4.9990,4.9990
2021-11-18 05:50,14.300,6.6760,1.0060,4.6500,8.7100,0.091000,6.8280,1.0460,4.3500,9.2100,0.089000,6.5660,0.99500,4.1400,9.4200,6.5570,0.94800,4.2500,8.9100,5.8860,1.0600,3.6300,8.1900,46.760,9.1400,11.250,67.500,51.680,10.130,21.090,87.190,46.050,9.7200,16.880,70.310,29.049,0.11200,28.823,29.385,,0.10000,,,576.50,104.10,400.40,796.80,4.9990,0.0000,4.9990,4.9990
